,id_,time,hasDroplet,hasMCP,phenotype,hasBoth,droplet_error,mcp_error,droplet_mean,mcp_mean,mcp_mean_z,mcp_error_z,droplet_mean_z,droplet_error_z,rel_time
137,4,0.136,True,True,1,True,110.76702277001641,173.1243275502656,233.0,692.973019527937,-0.5169480710807557,0.6244573984348798,-2.4861669107719857,0.4335119216155502,0.00015451595604475512
138,4,40.131,True,True,1,True,89.60282733634395,95.72743612742961,476.0,624.1906510378108,-0.7650452593460082,0.345287728009339,-1.5351311754222932,0.3506810320379893,0.04559470464729461
139,4,80.151,True,True,1,True,38.344925783385385,132.9839009531442,615.5,655.3621695427441,-0.6526099613939987,0.4796713552508164,-0.9891662162400623,0.15007158308366791,0.09106329700693504
140,4,120.147,True,True,1,True,160.53763836973974,79.91111669140133,752.5,574.5189630136895,-0.9442104495784781,0.2882384511827207,-0.45298557532274586,0.6283005389229154,0.13650462184492052
141,4,160.165,True,True,1,True,97.83106187028058,70.84542039071887,580.25,535.9980620970239,-1.0831548828199857,0.2555385920292969,-1.1271251037753571,0.38288409821334796,0.1819709419110897
142,4,200.161,True,True,1,True,76.31076813486635,76.61546509026681,536.0,534.4775002187345,-1.0886395315005715,0.2763510749016796,-1.3003075370643444,0.2986595369886523,0.22741226674907516
143,4,240.16,True,True,1,True,52.23903393695816,23.951196014219104,594.25,584.1491882428559,-0.9094743412681012,0.08639168026862425,-1.0723329214918358,0.20444933355634792,0.27285700002726754
144,4,280.488,True,True,1,True,234.89785013916156,66.82980454600705,905.5,605.9439084983377,-0.8308610435130378,0.24105431325123458,0.14581470249002348,0.919326130202302,0.3186755255814799
145,4,320.134,True,True,1,True,76.89115683874186,29.69316441545033,803.75,568.6901424802467,-0.9652349361873904,0.10710289226560414,-0.25240705089199794,0.300931020107084,0.3637191990619973
146,4,360.132,True,True,1,True,66.48496070541066,29.802553079444454,862.25,551.9639618190629,-1.0255660716738346,0.10749745588068133,-0.023454003492997914,0.26020400614882977,0.40916279619345397
147,4,400.141,True,True,1,True,150.43714080416888,147.55748262466716,1052.0,684.7596991896731,-0.5465734202360061,0.5322380916838297,0.719175752814015,0.5887699457966995,0.4546188909390026
148,4,440.139,True,True,1,True,146.40668245222506,83.84208181642849,1079.75,800.8292558990995,-0.12791190428462218,0.3024173958177546,0.8277816855545663,0.572995830889139,0.5000624880704593
149,4,480.129,True,True,1,True,141.72361600429667,42.425624245145315,868.25,720.4929033294746,-0.41768417624223964,0.15302872402728682,2.836034279696334e-05,0.5546675858562293,0.545496996028031
150,4,520.14,True,True,1,True,102.05227418664744,149.96111913171228,863.0,717.4517795728958,-0.42865347360341116,0.5409079800883736,-0.020518708013523554,0.39940477212019215,0.5909553630670508
151,4,560.164,True,True,1,True,130.6148919534063,103.80611623828305,909.25,912.0836999939428,0.27338155751157367,0.37442743145942986,0.16049117988739528,0.5111910692038205,0.6364285000136337
152,4,600.15,True,True,1,True,79.98541533721423,242.73807101631004,1117.5,931.0907234725606,0.3419396660188963,0.8755533463888017,0.9755248913547758,0.31304110408427205,0.6818584633842629
153,4,640.14,True,True,1,True,150.9246500741347,270.8192689618252,1160.75,1107.7293283338495,0.9790730210802827,0.9768418946946424,1.1447935973377972,0.5906779241384762,0.7272929713418347
154,4,680.14,True,True,1,True,114.95615106059643,85.18967179222804,1090.75,1167.2846685668521,1.1938884277365607,0.30727813689529254,0.8708326859201904,0.44990702739458704,0.7727388407667627
155,4,720.139,True,True,1,True,90.1272248916312,144.24455780252924,973.25,1190.8533776803383,1.278900482285641,0.5202884110992687,0.4109697274692073,0.35273338106929875,0.818183574044955
156,4,760.139,True,True,1,True,85.16014325962585,96.7900863021802,962.75,1182.9971413091762,1.2505631307692806,0.34912069460023276,0.3698755907565663,0.3332935780551582,0.863629443469883
157,4,800.147,True,True,1,True,122.42650856738503,155.71776722805103,1104.75,1285.3816411139978,1.6198628085953926,0.561672141571693,0.9256248682037117,0.47914396955423233,0.909084402068696
158,4,840.147,True,True,1,True,93.55702360948999,157.31617977989924,1222.25,1398.1566470871305,2.0266409190721744,0.5674375967094927,1.3854878266546946,0.3661566779653492,0.954530271493624
159,4,880.168,True,True,1,True,72.00231477760514,144.85386037047107,1206.3333333333333,1207.326131361807,1.3383175096586537,0.5224861582433041,1.3231943337014052,0.28179742543785896,1.0
160,5,0.136,True,True,1,True,43.3464723670412,109.5910781063528,209.75,709.8489701814486,-2.2168195171269827,0.5040788033011502,-2.1706112694144526,0.2514147898513516,0.00015451595604475512
161,5,40.131,True,True,1,True,39.5,174.78428446026274,334.75,863.4257198886811,-1.5104227415411569,0.803943664657404,-1.4455961294208557,0.22910478423797662,0.04559470464729461
162,5,80.151,True,True,1,True,9.46924847422786,16.58220839841151,352.5,1120.4006773195947,-0.3284320972440825,0.07627208263659753,-1.342643979541765,0.05492278806541173,0.09106329700693504
163,5,120.147,True,True,1,True,215.64322386757252,29.801116361769196,441.0,1053.4959546748598,-0.6361693064101845,0.13707421564099148,-0.8293332604262984,1.2507568171281491,0.13650462184492052
164,5,160.165,True,True,1,True,70.24718262440614,149.4669271510937,595.0,1072.7564051331926,-0.547578291650246,0.6874930977347142,0.06388539204581292,0.40744216755671664,0.1819709419110897
165,5,200.161,True,True,1,True,15.041608956491324,122.15460836168117,522.75,1096.5785412263936,-0.4380051944471648,0.5618664389898679,-0.35517335887048607,0.08724315378655598,0.22741226674907516
166,5,240.16,True,True,1,True,105.51619149053224,172.5746555279676,687.5,1235.7099530898763,0.20194832006870655,0.7937801812135235,0.6003965956410746,0.6120066907607953,0.27285700002726754
167,5,280.488,True,True,1,True,53.952911568020745,67.29269773586144,793.25,1389.7935567565387,0.9106764381482154,0.3095217524247781,1.2137594040756576,0.3129334218684057,0.3186755255814799
168,5,320.134,True,True,1,True,49.7058011369565,112.42983603399672,689.0,1351.0192288601581,0.7323287373814966,0.51713604960034,0.6090967773209978,0.28829966695843523,0.3637191990619973
169,5,360.132,True,True,1,True,43.71498598878879,116.39961228886494,758.5,1274.4842809862569,0.3802960208354253,0.5353955657808939,1.0122051951574376,0.25355221349183865,0.40916279619345397
170,5,400.141,True,True,1,True,99.80981915623332,206.1344581717775,713.0,1442.5063685372388,1.1531360574912046,0.9481429765069282,0.7482996841997683,0.5789090400663367,0.4546188909390026
171,5,440.139,True,True,1,True,147.71820018760948,230.55634678633265,823.0,1282.8473713168487,0.41876317198118795,1.0604747155489709,1.3863130073941337,0.8567834527089748,0.5000624880704593
172,5,480.129,True,True,1,True,96.38464608017192,84.86739448700978,636.0,1037.5300549528208,-0.7096065949611863,0.39035891781977683,0.3016903579637127,0.5590426213683931,0.545496996028031
173,5,520.14,True,True,1,True,58.088294862218156,134.6935191971569,468.25,1020.2970203322072,-0.7888722397463945,0.6195408343682269,-0.6712799599076943,0.3369191458521634,0.5909553630670508
174,5,560.164,True,True,1,True,99.06563480844405,87.71356358630287,413.0,978.7349956589628,-0.9800423242283672,0.4034502527929767,-0.9917366517848641,0.5745926807135888,0.6364285000136337
175,5,600.15,True,True,1,True,52.68143252924443,72.74487439624683,415.0,1125.7226438936077,-0.3039530010604153,0.3345997672946237,-0.9801364095449666,0.305558689442027,0.6818584633842629
176,5,640.14,True,True,1,True,141.69538924514563,134.52047952122066,666.25,1231.1482674550082,0.18096623762556396,0.6187449152635266,0.47714402184216315,0.8218504197601317,0.7272929713418347
177,5,680.14,True,True,1,True,174.74624459484102,283.8652180377303,708.25,1335.8136100772638,0.6623884625710186,1.3056759900510957,0.7207491088800116,1.013549383906272,0.7727388407667627
178,5,720.139,True,True,1,True,143.06874804326299,162.8655670449551,935.0,1777.0299817609134,2.691822103321716,0.7491219317626658,2.0359265728283966,0.8298160671303596,0.818183574044955
179,5,760.139,True,True,1,True,208.66460329118271,500.08063799957944,629.75,1444.280357395243,1.1612957562190933,2.300187696960808,0.26543960096403285,1.2102799725349216,0.863629443469883
180,5,800.147,True,True,1,True,73.34564290626494,135.49190111024643,515.75,1158.4147242768304,-0.1535814102178884,0.6232130986280684,-0.3957742067101275,0.42541361247684834,0.909084402068696
181,5,840.147,True,True,1,True,115.82278129395212,134.51761486069614,503.75,1099.6196649829724,-0.42401713948506936,0.618731738874773,-0.4653756601495128,0.6717861599542596,0.954530271493624
182,5,880.168,True,True,1,True,80.64944719794038,114.47421319993663,620.6666666666666,1310.0485338062483,0.5438785524754862,0.5265394354699736,0.21275516745783127,0.46777656200496753,1.0
183,6,0.136,True,True,1,True,188.8956943218488,67.02492847816741,309.25,706.0475654857252,-2.274837395697808,0.48548105475518893,-4.062957027833639,1.8341887718095862,0.00015451595604475512
184,6,40.131,True,True,1,True,81.07815159873014,91.12617751090885,600.5,823.3842570937261,-1.4249336047240926,0.6600534126375872,-1.2349016732243607,0.7872738223883661,0.04559470464729461
185,6,80.151,True,True,1,True,121.96857518776439,83.84412452816403,659.5,767.8837485361619,-1.8269399334999974,0.6073073845086993,-0.6620080563249705,1.1843223421590436,0.09106329700693504
186,6,120.147,True,True,1,True,89.89391896378012,73.13231130551976,817.75,997.4885921578658,-0.16384525829009092,0.5297186052328827,0.8746091449348349,0.8728754639393337,0.13650462184492052
187,6,160.165,True,True,1,True,152.73806554577897,73.15104396753435,781.75,951.8717358091828,-0.4942614189278212,0.5298542913532518,0.525046938013173,1.4830959798091095,0.1819709419110897
188,6,200.161,True,True,1,True,28.663274993156893,186.59386399320402,796.75,1023.8449980482159,0.027061856745041392,1.3515536377151804,0.6706978575638655,0.278322157339178,0.22741226674907516
189,6,240.16,True,True,1,True,10.56330125166055,121.1568279516118,805.75,871.7888102192729,-1.074325345380724,0.8775741498016095,0.758088409294281,0.10257030271968931,0.27285700002726754
190,6,280.488,True,True,1,True,43.36953615922894,198.3112132029222,714.75,969.3581974095114,-0.3676018906833574,1.4364258066593345,-0.12552716931325328,0.4211208548052468,0.3186755255814799
